https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume BRL,tradecount
1688428800000,2023-07-04,BTCBRL,149838.0,150682.0,148600.0,149736.0,121.23578,18158509.86349,12937
1688342400000,2023-07-03,BTCBRL,147824.0,151256.0,146606.0,149777.0,192.24244,28675337.09812,16942
1688256000000,2023-07-02,BTCBRL,147482.0,148587.0,145602.0,147817.0,80.93371,11930058.32243,8379
1688169600000,2023-07-01,BTCBRL,146933.0,147807.0,146173.0,147513.0,66.55977,9802048.49622,11003
1688083200000,2023-06-30,BTCBRL,148442.0,151500.0,143581.0,146889.0,302.6658,44763685.65188,22397
1687996800000,2023-06-29,BTCBRL,146921.0,150564.0,146734.0,148469.0,193.06702,28755588.30867,16017
1687910400000,2023-06-28,BTCBRL,148223.0,148500.0,145695.0,146986.0,181.92839,26770919.31071,14621
1687824000000,2023-06-27,BTCBRL,145299.0,149149.0,144700.0,148280.0,175.76125,25872828.66384,16218
1687737600000,2023-06-26,BTCBRL,146766.0,147165.0,143657.0,145300.0,150.25022,21832468.27804,15468
1687651200000,2023-06-25,BTCBRL,146606.0,148835.0,145925.0,146776.0,68.00419,10007440.96092,8150
1687564800000,2023-06-24,BTCBRL,147807.0,148367.0,145828.0,146578.0,86.05441,12668842.43906,9947
1687478400000,2023-06-23,BTCBRL,142896.0,150734.0,142364.0,147804.0,280.85673,41284602.14552,18813
1687392000000,2023-06-22,BTCBRL,143149.0,145260.0,141805.0,142923.0,256.19077,36885178.47068,17484
1687305600000,2023-06-21,BTCBRL,136089.0,147089.0,135850.0,143101.0,464.12957,66028018.33157,28327
1687219200000,2023-06-20,BTCBRL,128960.0,136510.0,128369.0,136088.0,228.07618,30169971.50907,17638
1687132800000,2023-06-19,BTCBRL,128151.0,129879.0,126400.0,128942.0,171.07964,21911125.08,11312
1687046400000,2023-06-18,BTCBRL,129098.0,129888.0,127880.0,128150.0,67.63829,8725141.62183,6618
1686960000000,2023-06-17,BTCBRL,127905.0,129700.0,127162.0,129122.0,89.60131,11536428.03322,8564
1686873600000,2023-06-16,BTCBRL,123840.0,128482.0,122122.0,127900.0,160.57565,20129967.66833,11366
1686787200000,2023-06-15,BTCBRL,122210.0,124587.0,120347.0,123909.0,173.96801,21210441.96969,13870
1686700800000,2023-06-14,BTCBRL,126870.0,127490.0,120263.0,122235.0,204.93188,25585950.17756,15603
1686614400000,2023-06-13,BTCBRL,126675.0,129020.0,125723.0,126856.0,168.00694,21344629.31894,12122
1686528000000,2023-06-12,BTCBRL,128309.0,128952.0,125916.0,126620.0,173.08164,22007663.27712,13860
1686441600000,2023-06-11,BTCBRL,127667.0,129609.0,126857.0,128300.0,100.8875,12890861.02368,10366
1686355200000,2023-06-10,BTCBRL,130444.0,130622.0,125347.0,127721.0,225.82324,28718127.89992,17406
1686268800000,2023-06-09,BTCBRL,131700.0,132528.0,129364.0,130411.0,121.66241,15907599.0722,12192
1686182400000,2023-06-08,BTCBRL,130785.0,133090.0,130043.0,131700.0,95.28526,12544368.98566,9466
1686096000000,2023-06-07,BTCBRL,134491.0,135150.0,129525.0,130773.0,233.44526,30730061.2106,16403
1686009600000,2023-06-06,BTCBRL,128291.0,135122.0,125943.0,134490.0,279.8269,36325519.36881,21092
1685923200000,2023-06-05,BTCBRL,136001.0,136127.0,126151.0,128289.0,321.41926,41709170.35996,26592
1685836800000,2023-06-04,BTCBRL,135540.0,137581.0,134925.0,136104.0,44.23482,6031148.04592,5407
1685750400000,2023-06-03,BTCBRL,135986.0,136717.0,134846.0,135592.0,64.77661,8795404.6505,8780
1685664000000,2023-06-02,BTCBRL,135310.0,137188.0,133873.0,135964.0,178.7683,24243303.81748,13463
1685577600000,2023-06-01,BTCBRL,138317.0,139000.0,134558.0,135329.0,196.73557,26835268.24804,15146
1685491200000,2023-05-31,BTCBRL,140407.0,140771.0,136736.0,138306.0,221.3843,30624892.69545,18477
1685404800000,2023-05-30,BTCBRL,140097.0,142231.0,139303.0,140418.0,169.37535,23871327.08769,16363
1685318400000,2023-05-29,BTCBRL,140992.0,142850.0,138601.0,140114.0,138.42997,19416774.07125,15766
1685232000000,2023-05-28,BTCBRL,135194.0,142000.0,134754.0,140964.0,130.31041,18010678.96656,13104
1685145600000,2023-05-27,BTCBRL,134264.0,135380.0,133650.0,135183.0,93.57748,12585084.46497,9460
1685059200000,2023-05-26,BTCBRL,133289.0,135315.0,132494.0,134249.0,231.87915,31030524.65248,18315
1684972800000,2023-05-25,BTCBRL,131401.0,134300.0,129268.0,133289.0,254.03572,33552955.29843,22226
1684886400000,2023-05-24,BTCBRL,136044.0,136125.0,130174.0,131401.0,251.08436,33228457.88074,23698
1684800000000,2023-05-23,BTCBRL,134238.0,137210.0,134001.0,136061.0,174.36362,23729551.82116,19133
1684713600000,2023-05-22,BTCBRL,134305.0,135305.0,133406.0,134215.0,157.70197,21189309.08456,18271
1684627200000,2023-05-21,BTCBRL,135705.0,136258.0,134100.0,134285.0,91.19201,12313178.60575,10411
1684540800000,2023-05-20,BTCBRL,134760.0,136200.0,134503.0,135688.0,76.70453,10376365.52951,11913
1684454400000,2023-05-19,BTCBRL,134001.0,135940.0,133631.0,134762.0,162.61941,21905840.73189,18017
1684368000000,2023-05-18,BTCBRL,136095.0,137054.0,132010.0,134001.0,148.11607,19981268.10417,17399
1684281600000,2023-05-17,BTCBRL,134585.0,136777.0,132408.0,136047.0,151.16749,20317843.55075,18513
1684195200000,2023-05-16,BTCBRL,134013.0,134949.0,132672.0,134615.0,144.92019,19421040.06261,18336
1684108800000,2023-05-15,BTCBRL,134030.0,136943.0,133155.0,134071.0,142.04894,19240010.77043,19271
1684022400000,2023-05-14,BTCBRL,132829.0,135136.0,131915.0,134033.0,74.19631,9918443.72162,11132
1683936000000,2023-05-13,BTCBRL,133315.0,134463.0,132719.0,132823.0,86.64364,11563863.17647,15860
1683849600000,2023-05-12,BTCBRL,134282.0,134712.0,128242.0,133333.0,231.69916,30449865.53119,26811
1683763200000,2023-05-11,BTCBRL,137541.0,137999.0,133111.0,134318.0,222.6455,30158547.44277,26184
1683676800000,2023-05-10,BTCBRL,138568.0,141300.0,134000.0,137529.0,226.64831,31410301.99391,22154
1683590400000,2023-05-09,BTCBRL,139621.0,140076.0,137301.0,138576.0,218.38643,30335712.95319,21631
1683504000000,2023-05-08,BTCBRL,142604.0,143709.0,137200.0,139669.0,274.35017,38337902.29976,32284
1683417600000,2023-05-07,BTCBRL,144699.0,145900.0,142500.0,142662.0,70.2544,10166496.02821,11656
1683331200000,2023-05-06,BTCBRL,147009.0,148156.0,142066.0,144613.0,156.08845,22630374.74672,19058
1683244800000,2023-05-05,BTCBRL,144316.0,147890.0,144229.0,147067.0,233.56534,34158610.67003,24960
1683158400000,2023-05-04,BTCBRL,145767.0,147200.0,144000.0,144316.0,190.72486,27698597.97882,23611
1683072000000,2023-05-03,BTCBRL,145274.0,146836.0,141700.0,145739.0,235.75372,33933627.64415,23691
1682985600000,2023-05-02,BTCBRL,141836.0,146409.0,140680.0,145254.0,215.39897,30995966.26961,23228
1682899200000,2023-05-01,BTCBRL,147147.0,147498.0,140000.0,141835.0,183.72521,26326325.5344,21122
1682812800000,2023-04-30,BTCBRL,147002.0,150000.0,146453.0,146945.0,94.34255,13976350.5154,11262
1682726400000,2023-04-29,BTCBRL,147536.0,148200.0,146000.0,147065.0,59.62881,8774209.52234,9956
1682640000000,2023-04-28,BTCBRL,147610.0,149002.0,145500.0,147578.0,212.54743,31296743.65709,22946
1682553600000,2023-04-27,BTCBRL,144569.0,149701.0,144434.0,147637.0,281.60723,41523778.22953,29801
1682467200000,2023-04-26,BTCBRL,143966.0,152262.0,139417.0,144558.0,419.2564,61695307.27622,35574
1682380800000,2023-04-25,BTCBRL,139677.0,144341.0,138207.0,143986.0,177.53248,24934940.42216,17272
1682294400000,2023-04-24,BTCBRL,141014.0,142999.0,137311.0,139666.0,207.88826,29089746.36168,18980
1682208000000,2023-04-23,BTCBRL,142659.0,142659.0,140300.0,141043.0,75.99844,10733106.7394,9257
1682121600000,2023-04-22,BTCBRL,139637.0,142959.0,138783.0,142601.0,115.90143,16318018.21432,13722
1682035200000,2023-04-21,BTCBRL,143561.0,144675.0,139062.0,139616.0,177.97959,25256233.63808,16047
1681948800000,2023-04-20,BTCBRL,147598.0,148957.0,142314.0,143562.0,267.12195,38898569.21095,20707
1681862400000,2023-04-19,BTCBRL,152109.0,152137.0,146117.0,147618.0,326.4149,48470901.67446,25711
1681776000000,2023-04-18,BTCBRL,146486.0,152549.0,145313.0,152120.0,278.09451,41814873.6271,20148
1681689600000,2023-04-17,BTCBRL,151076.0,151127.0,145836.0,146485.0,305.25875,45058691.72515,21060
1681603200000,2023-04-16,BTCBRL,151251.0,152000.0,150519.0,151031.0,97.80164,14800335.36997,9785
1681516800000,2023-04-15,BTCBRL,150762.0,151800.0,149808.0,151250.0,117.45339,17721770.09721,12856
1681430400000,2023-04-14,BTCBRL,150524.0,153099.0,149164.0,150764.0,259.24693,39242345.69907,20892
1681344000000,2023-04-13,BTCBRL,148172.0,151305.0,148118.0,150546.0,186.19313,27929914.71033,15634
1681257600000,2023-04-12,BTCBRL,151952.0,152547.0,147300.0,148172.0,251.78072,37738079.10233,19847
1681171200000,2023-04-11,BTCBRL,150520.0,154192.0,150400.0,151952.0,314.75834,47912135.44315,24456
1681084800000,2023-04-10,BTCBRL,144156.0,151493.0,143511.0,150474.0,288.57395,42495227.258,20016
1680998400000,2023-04-09,BTCBRL,142328.0,145344.0,141800.0,144128.0,85.10303,12191606.16511,9104
1680912000000,2023-04-08,BTCBRL,142212.0,143352.0,141918.0,142371.0,64.13027,9144344.08242,9061
1680825600000,2023-04-07,BTCBRL,142721.0,143110.0,141579.0,142226.0,75.1333,10695960.78888,9213
1680739200000,2023-04-06,BTCBRL,142673.0,143700.0,141250.0,142718.0,167.29477,23845352.15244,14694
1680652800000,2023-04-05,BTCBRL,143777.0,146509.0,141272.0,142688.0,209.46076,30131211.6878,16011
1680566400000,2023-04-04,BTCBRL,141974.0,144760.0,141251.0,143770.0,172.05944,24689809.95972,13184
1680480000000,2023-04-03,BTCBRL,144519.0,145602.0,139299.0,141930.0,270.5837,38645405.05101,17674
1680393600000,2023-04-02,BTCBRL,145565.0,145875.0,143106.0,144535.0,80.36272,11597888.30658,7890
1680307200000,2023-04-01,BTCBRL,145500.0,147068.0,144432.0,145557.0,76.397,11114840.33317,8775
1680220800000,2023-03-31,BTCBRL,144392.0,146436.0,142039.0,145504.0,211.84851,30659926.30576,14046
1680134400000,2023-03-30,BTCBRL,146495.0,150158.0,142649.0,144392.0,313.5583,45900862.55755,19895
1680048000000,2023-03-29,BTCBRL,141986.0,148700.0,141832.0,146494.0,270.12956,39524241.61842,19377
1679961600000,2023-03-28,BTCBRL,142770.0,143164.0,139174.0,141901.0,427.43324,60345374.35096,21884
1679875200000,2023-03-27,BTCBRL,148078.0,148582.0,140401.0,142765.0,291.02643,41908444.19167,19321
1679788800000,2023-03-26,BTCBRL,145646.0,149219.0,145410.0,148073.0,123.38205,18186400.49984,10303
1679702400000,2023-03-25,BTCBRL,145450.0,147099.0,144350.0,145650.0,161.45364,23514540.52294,12488
1679616000000,2023-03-24,BTCBRL,150113.0,150735.0,143225.0,145421.0,333.30282,49207542.65826,20167
1679529600000,2023-03-23,BTCBRL,144408.0,152559.0,143773.0,150091.0,414.65021,61581102.71125,23790
1679443200000,2023-03-22,BTCBRL,148601.0,153000.0,140597.0,144397.0,509.92834,75547877.88008,35222
1679356800000,2023-03-21,BTCBRL,146782.0,150132.0,144915.0,148637.0,478.42076,70837972.28453,37421
1679270400000,2023-03-20,BTCBRL,148228.0,150224.0,143619.0,146884.0,707.58692,104520200.32264,53284
1679184000000,2023-03-19,BTCBRL,142082.0,150000.0,141812.0,148228.0,414.64322,60807605.12385,39269
1679097600000,2023-03-18,BTCBRL,145357.0,146800.0,140694.0,142073.0,426.77992,61673346.18713,38298
1679011200000,2023-03-17,BTCBRL,131816.0,147323.0,131341.0,145349.0,748.6488,104678642.46899,64042
1678924800000,2023-03-16,BTCBRL,128917.0,133127.0,128291.0,131726.0,471.23206,61780096.24208,42025
1678838400000,2023-03-15,BTCBRL,130387.0,133283.0,127306.0,128928.0,616.75128,80345785.27588,58568
1678752000000,2023-03-14,BTCBRL,126069.0,137936.0,125480.0,130360.0,957.09376,126210620.87046,78740
1678665600000,2023-03-13,BTCBRL,113845.0,128100.0,112200.0,126155.0,963.46766,116648305.28407,84449
1678579200000,2023-03-12,BTCBRL,104650.0,114117.0,103959.0,113788.0,450.2428,48708828.83379,45306
1678492800000,2023-03-11,BTCBRL,105733.0,108955.0,103530.0,104662.0,485.20985,51196077.56676,46950
1678406400000,2023-03-10,BTCBRL,105850.0,106212.0,101777.0,105701.0,666.58322,69385512.70841,55229
1678320000000,2023-03-09,BTCBRL,112387.0,112887.0,104322.0,105816.0,616.25092,67425818.18718,43481
1678233600000,2023-03-08,BTCBRL,116019.0,116459.0,112300.0,112406.0,445.72515,50897179.45075,32932
1678147200000,2023-03-07,BTCBRL,116246.0,117241.0,114575.0,115986.0,367.43152,42664309.00347,31565
1678060800000,2023-03-06,BTCBRL,117345.0,117800.0,116051.0,116238.0,261.00327,30550559.23712,26072
