Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BRL,tradecount
1688947200000,2023-07-10,ETHBRL,9162.71,9306.84,9084.09,9195.6,565.0526,5191356.421964,3820
1688860800000,2023-07-09,ETHBRL,9175.79,9251.56,9133.41,9159.68,365.4862,3359693.61549,2518
1688774400000,2023-07-08,ETHBRL,9171.42,9187.62,9064.52,9172.6,250.3848,2285848.536021,2215
1688688000000,2023-07-07,ETHBRL,9099.46,9229.1,9021.31,9174.29,571.8092,5229965.410884,4256
1688601600000,2023-07-06,ETHBRL,9288.01,9468.8,9100.0,9100.0,1093.1125,10154197.921115,5854
1688515200000,2023-07-05,ETHBRL,9421.2,9442.05,9244.27,9284.25,622.7818,5806332.882587,4277
1688428800000,2023-07-04,ETHBRL,9401.94,9520.49,9362.92,9424.93,619.0081,5844758.364942,4297
1688342400000,2023-07-03,ETHBRL,9354.71,9535.35,9334.22,9406.0,908.8624,8584940.756402,5936
1688256000000,2023-07-02,ETHBRL,9280.65,9456.63,9100.98,9352.67,523.0117,4852481.757609,3610
1688169600000,2023-07-01,ETHBRL,9319.99,9370.82,9207.56,9280.52,336.0026,3114978.522131,2705
1688083200000,2023-06-30,ETHBRL,9034.34,9386.82,8880.01,9316.32,1460.5349,13393101.52846,8241
1687996800000,2023-06-29,ETHBRL,8936.32,9175.0,8930.97,9034.9,440.4809,3987762.559126,3596
1687910400000,2023-06-28,ETHBRL,9130.19,9133.07,8868.33,8930.0,468.1603,4216224.467177,4474
1687824000000,2023-06-27,ETHBRL,8924.74,9193.72,8897.38,9130.15,443.562,4024408.297575,4697
1687737600000,2023-06-26,ETHBRL,9149.6,9169.62,8822.6,8924.72,499.3543,4477609.14863,4838
1687651200000,2023-06-25,ETHBRL,9007.44,9242.61,8980.57,9149.59,292.78,2673763.833207,3033
1687564800000,2023-06-24,ETHBRL,9111.76,9177.01,8959.0,9000.3,398.2675,3606382.297251,4185
1687478400000,2023-06-23,ETHBRL,8954.61,9272.03,8893.17,9117.13,663.3325,6052072.002078,4993
1687392000000,2023-06-22,ETHBRL,9024.3,9199.0,8946.18,8951.71,576.9358,5227176.222133,4925
1687305600000,2023-06-21,ETHBRL,8620.0,9091.32,8592.22,9025.02,1009.0699,8965969.28042,8059
1687219200000,2023-06-20,ETHBRL,8343.51,8636.02,8260.64,8620.0,511.5475,4322744.474361,4574
1687132800000,2023-06-19,ETHBRL,8373.78,8405.03,8174.88,8346.45,597.3312,4959812.621896,4900
1687046400000,2023-06-18,ETHBRL,8415.72,8502.47,8341.21,8376.75,265.5524,2238030.814886,2617
1686960000000,2023-06-17,ETHBRL,8341.66,8552.37,8325.55,8416.08,262.0271,2206688.568497,2983
1686873600000,2023-06-16,ETHBRL,8069.97,8386.74,8002.93,8341.65,550.3622,4506710.124784,4550
1686787200000,2023-06-15,ETHBRL,8031.06,8127.25,7890.0,8069.98,594.2699,4749722.25087,5533
1686700800000,2023-06-14,ETHBRL,8514.25,8569.08,7910.21,8031.12,782.8693,6452775.998691,6233
1686614400000,2023-06-13,ETHBRL,8517.63,8625.24,8426.23,8517.18,370.5495,3154922.91661,4148
1686528000000,2023-06-12,ETHBRL,8676.39,8700.03,8448.45,8517.1,481.625,4115448.074237,5091
1686441600000,2023-06-11,ETHBRL,8661.47,8795.0,8600.0,8666.7,294.5336,2552445.180315,3318
1686355200000,2023-06-10,ETHBRL,9061.11,9077.08,8465.0,8660.31,684.1981,5921237.758402,6910
1686268800000,2023-06-09,ETHBRL,9171.65,9184.97,8968.84,9061.1,370.4974,3364746.403496,4387
1686182400000,2023-06-08,ETHBRL,9089.46,9245.66,9070.0,9171.65,235.3609,2160610.230067,3128
1686096000000,2023-06-07,ETHBRL,9300.79,9358.52,9033.67,9095.37,504.574,4627878.101991,5164
1686009600000,2023-06-06,ETHBRL,9024.55,9372.08,8924.44,9312.47,702.6479,6428428.431302,6329
1685923200000,2023-06-05,ETHBRL,9482.92,9488.7,8829.2,9032.69,1101.6246,10045288.172438,9276
1685836800000,2023-06-04,ETHBRL,9472.0,9586.7,9433.74,9489.72,187.9359,1790955.45431,2668
1685750400000,2023-06-03,ETHBRL,9520.0,9528.98,9413.84,9472.25,188.0603,1782855.619605,2401
1685664000000,2023-06-02,ETHBRL,9395.09,9582.1,9354.4,9522.63,590.1909,5586364.081336,4806
1685577600000,2023-06-01,ETHBRL,9530.42,9597.33,9340.09,9392.07,504.3964,4769157.787242,4380
1685491200000,2023-05-31,ETHBRL,9630.15,9645.72,9420.0,9520.46,509.8939,4854400.937402,4953
1685404800000,2023-05-30,ETHBRL,9562.76,9730.81,9503.03,9635.87,646.3315,6239544.446703,6928
1685318400000,2023-05-29,ETHBRL,9588.56,9673.48,9436.09,9559.47,568.3684,5428415.155948,7009
1685232000000,2023-05-28,ETHBRL,9213.19,9650.0,9183.28,9586.08,501.6392,4714701.095799,5616
1685145600000,2023-05-27,ETHBRL,9183.0,9224.19,9120.24,9210.12,226.6172,2082516.585486,3560
1685059200000,2023-05-26,ETHBRL,9094.84,9250.6,9051.47,9187.71,563.7656,5166075.086721,7493
1684972800000,2023-05-25,ETHBRL,8980.16,9171.86,8802.31,9094.84,736.8913,6647165.328797,8338
1684886400000,2023-05-24,ETHBRL,9267.36,9271.31,8881.84,8981.52,566.0953,5098127.542654,7518
1684800000000,2023-05-23,ETHBRL,9090.22,9337.34,9072.64,9266.35,555.9625,5140235.828467,6730
1684713600000,2023-05-22,ETHBRL,9063.22,9132.27,9008.66,9084.08,475.7491,4322782.01536,5900
1684627200000,2023-05-21,ETHBRL,9109.77,9139.33,9041.98,9062.03,286.8324,2604544.934155,3284
1684540800000,2023-05-20,ETHBRL,9084.89,9173.52,9061.23,9112.17,233.3384,2127532.458409,3291
1684454400000,2023-05-19,ETHBRL,8993.32,9158.3,8978.67,9084.4,669.11,6078427.448796,6362
1684368000000,2023-05-18,ETHBRL,9046.85,9115.36,8870.01,9003.43,473.7394,4275584.553368,5412
1684281600000,2023-05-17,ETHBRL,9082.8,9138.99,8896.26,9044.81,570.4429,5141079.831174,5476
1684195200000,2023-05-16,ETHBRL,8963.64,9114.82,8875.67,9079.14,497.8571,4485392.10462,5743
1684108800000,2023-05-15,ETHBRL,8959.0,9140.49,8895.0,8968.39,685.9779,6205050.856296,7181
1684022400000,2023-05-14,ETHBRL,8904.29,9059.99,8880.31,8961.56,312.4591,2801965.440436,4276
1683936000000,2023-05-13,ETHBRL,8994.44,9020.42,8887.29,8904.29,470.3398,4210747.766699,6024
1683849600000,2023-05-12,ETHBRL,8932.45,9029.0,8657.27,8992.08,1125.4126,9929863.442336,10800
1683763200000,2023-05-11,ETHBRL,9177.88,9187.46,8834.64,8933.82,1078.8098,9714770.440317,11187
1683676800000,2023-05-10,ETHBRL,9260.61,9416.59,8955.58,9175.22,970.5226,8966359.098619,8556
1683590400000,2023-05-09,ETHBRL,9323.12,9354.79,9208.78,9260.47,692.8817,6435174.312506,7668
1683504000000,2023-05-08,ETHBRL,9382.97,9458.77,9100.74,9324.89,1337.2999,12440026.450885,14245
1683417600000,2023-05-07,ETHBRL,9510.34,9690.0,9380.0,9394.34,562.4903,5378481.791772,6487
1683331200000,2023-05-06,ETHBRL,9940.49,10023.86,9327.27,9508.32,833.5866,7996726.380556,9765
1683244800000,2023-05-05,ETHBRL,9395.38,9959.87,9392.42,9933.85,1224.4407,11915819.338976,13271
1683158400000,2023-05-04,ETHBRL,9567.74,9610.0,9367.18,9397.63,710.2224,6735641.036213,8414
1683072000000,2023-05-03,ETHBRL,9470.85,9611.97,9300.0,9563.06,822.3632,7746294.898018,10005
1682985600000,2023-05-02,ETHBRL,9250.53,9529.97,9194.2,9476.93,833.3269,7814031.232203,10798
1682899200000,2023-05-01,ETHBRL,9402.27,9486.08,9139.76,9250.6,718.5474,6670344.344649,10326
1682812800000,2023-04-30,ETHBRL,9596.16,9716.03,9385.74,9389.12,412.3944,3949258.297794,6483
1682726400000,2023-04-29,ETHBRL,9520.56,9650.84,9465.65,9594.39,221.0644,2114139.191779,4419
1682640000000,2023-04-28,ETHBRL,9561.42,9660.94,9447.19,9519.7,739.0028,7051506.158116,10246
1682553600000,2023-04-27,ETHBRL,9493.72,9840.9,9466.42,9562.85,1143.4493,10989063.986409,13808
1682467200000,2023-04-26,ETHBRL,9495.14,9981.56,9150.0,9491.24,1469.2694,14164625.308033,16968
1682380800000,2023-04-25,ETHBRL,9349.59,9547.38,9181.13,9494.62,649.7714,6072182.47612,5764
1682294400000,2023-04-24,ETHBRL,9517.47,9650.05,9184.82,9352.32,838.7472,7894352.198791,5970
1682208000000,2023-04-23,ETHBRL,9607.49,9650.73,9430.77,9518.29,454.4903,4332771.752656,3253
1682121600000,2023-04-22,ETHBRL,9467.75,9671.28,9434.25,9611.82,509.3854,4860525.879983,4445
1682035200000,2023-04-21,ETHBRL,9880.38,9943.39,9364.61,9470.73,922.8932,8900027.076084,6362
1681948800000,2023-04-20,ETHBRL,9910.01,10082.14,9745.03,9875.14,1321.6875,13096362.104525,6766
1681862400000,2023-04-19,ETHBRL,10522.02,10531.22,9866.01,9912.38,1675.1303,16882514.798666,9740
1681776000000,2023-04-18,ETHBRL,10327.07,10565.77,10250.37,10522.56,820.2762,8588897.374343,6178
1681689600000,2023-04-17,ETHBRL,10560.0,10566.43,10256.0,10322.23,1172.5972,12161791.900959,8500
1681603200000,2023-04-16,ETHBRL,10439.09,10650.21,10358.88,10560.06,744.4523,7817852.123462,5317
1681516800000,2023-04-15,ETHBRL,10394.08,10500.0,10250.22,10439.18,752.0042,7835505.996789,6065
1681430400000,2023-04-14,ETHBRL,9969.53,10524.26,9957.19,10395.02,1756.2101,18202761.212376,12375
1681344000000,2023-04-13,ETHBRL,9506.89,10024.14,9422.4,9969.46,1644.1831,16159489.123676,11232
1681257600000,2023-04-12,ETHBRL,9509.65,9609.07,9352.0,9510.15,1406.2818,13316291.489587,8608
1681171200000,2023-04-11,ETHBRL,9705.65,9820.77,9482.89,9510.41,1247.4344,12039754.250333,7860
1681084800000,2023-04-10,ETHBRL,9450.28,9745.05,9400.0,9706.91,1008.4771,9664996.449411,7622
1680998400000,2023-04-09,ETHBRL,9416.6,9548.76,9293.33,9461.5,505.649,4765885.324733,3737
1680912000000,2023-04-08,ETHBRL,9500.21,9565.0,9414.48,9422.86,351.1882,3333499.246018,3130
1680825600000,2023-04-07,ETHBRL,9534.82,9584.27,9389.95,9496.29,416.3095,3945423.691931,3991
1680739200000,2023-04-06,ETHBRL,9660.4,9663.18,9457.19,9532.3,844.7703,8064920.110168,5815
1680652800000,2023-04-05,ETHBRL,9547.39,9874.0,9524.33,9671.1,1192.2808,11562184.322547,7208
1680566400000,2023-04-04,ETHBRL,9245.72,9637.41,9199.87,9548.03,1456.604,13811592.71574,7256
1680480000000,2023-04-03,ETHBRL,9201.63,9397.61,9060.82,9246.0,1387.5614,12771478.029092,6302
1680393600000,2023-04-02,ETHBRL,9313.08,9326.34,9102.69,9208.16,452.9866,4176586.482937,3382
1680307200000,2023-04-01,ETHBRL,9314.32,9400.0,9250.0,9313.08,369.9791,3447376.63134,2987
1680220800000,2023-03-31,ETHBRL,9238.43,9439.86,9171.2,9309.61,1461.6205,13621705.193769,6920
1680134400000,2023-03-30,ETHBRL,9259.63,9412.0,9092.33,9244.45,1462.8435,13507489.914176,7964
1680048000000,2023-03-29,ETHBRL,9234.89,9488.29,9215.8,9263.81,986.5169,9222685.513343,6872
1679961600000,2023-03-28,ETHBRL,9024.97,9341.2,8957.6,9234.18,974.1823,8875357.673895,6487
1679875200000,2023-03-27,ETHBRL,9394.17,9420.12,8937.64,9021.42,1492.9715,13654134.18966,9013
1679788800000,2023-03-26,ETHBRL,9241.93,9519.9,9224.87,9393.76,926.4177,8679470.472115,5644
1679702400000,2023-03-25,ETHBRL,9263.01,9330.0,9114.41,9242.03,939.5429,8683559.686539,5151
1679616000000,2023-03-24,ETHBRL,9621.89,9669.08,9158.07,9270.15,1763.2745,16553856.465687,8625
1679529600000,2023-03-23,ETHBRL,9186.65,9850.0,9147.84,9625.42,1714.4254,16417410.34853,9386
1679443200000,2023-03-22,ETHBRL,9530.05,9673.8,9030.75,9182.67,2487.9286,23318302.273615,13631
1679356800000,2023-03-21,ETHBRL,9174.39,9706.52,9113.6,9525.64,1333.42,12619237.320547,6401
1679270400000,2023-03-20,ETHBRL,9440.26,9523.33,9121.77,9174.39,1406.5416,13130417.200272,7998
1679184000000,2023-03-19,ETHBRL,9290.75,9740.93,9288.64,9433.4,727.4893,6929019.335833,6326
1679097600000,2023-03-18,ETHBRL,9491.4,9733.91,9255.57,9287.73,1116.1657,10644207.067863,9665
1679011200000,2023-03-17,ETHBRL,8825.03,9553.56,8775.4,9497.11,1559.5787,14345969.649025,13601
1678924800000,2023-03-16,ETHBRL,8762.71,8939.82,8686.13,8825.99,684.5159,6027060.902866,7201
1678838400000,2023-03-15,ETHBRL,8974.64,9059.93,8580.85,8761.85,1195.028,10550334.479206,11619
1678752000000,2023-03-14,ETHBRL,8749.49,9350.74,8643.17,8979.72,2755.9019,24874807.153774,24192
1678665600000,2023-03-13,ETHBRL,8181.0,8860.82,8061.12,8749.38,3353.6841,28571347.136628,29442
1678579200000,2023-03-12,ETHBRL,7528.48,8181.0,7429.92,8170.53,1413.1371,11123261.303471,12890
1678492800000,2023-03-11,ETHBRL,7480.95,7768.18,7371.69,7526.88,1548.3841,11666351.951945,11741
1678406400000,2023-03-10,ETHBRL,7466.42,7525.94,7117.1,7486.09,1367.4392,10051935.586684,10734
1678320000000,2023-03-09,ETHBRL,7942.02,7996.88,7321.9,7471.79,1355.4363,10454478.726881,10378
1678233600000,2023-03-08,ETHBRL,8168.34,8203.89,7931.4,7936.04,774.203,6238057.003616,6634
1678147200000,2023-03-07,ETHBRL,8120.79,8214.99,8026.9,8167.3,638.7964,5192891.317891,5757
1678060800000,2023-03-06,ETHBRL,8183.98,8244.14,8105.77,8126.1,485.4389,3969885.111565,4564
1677974400000,2023-03-05,ETHBRL,8203.81,8306.36,8126.79,8183.98,245.1414,2013645.156789,2855
1677888000000,2023-03-04,ETHBRL,8229.34,8263.66,8101.53,8200.0,339.5572,2782850.76204,3210
1677801600000,2023-03-03,ETHBRL,8605.71,8616.27,8110.47,8223.5,1044.1176,8609848.661042,9452
1677715200000,2023-03-02,ETHBRL,8680.49,8743.38,8476.27,8608.13,593.7143,5094067.644346,5583
1677628800000,2023-03-01,ETHBRL,8410.0,8711.39,8366.81,8682.55,877.1181,7553818.856329,7365
1677542400000,2023-02-28,ETHBRL,8528.24,8628.68,8389.1,8403.6,629.8088,5370922.076565,5610
1677456000000,2023-02-27,ETHBRL,8568.3,8698.0,8413.2,8529.65,696.6238,5960109.573117,6010
1677369600000,2023-02-26,ETHBRL,8325.11,8601.9,8293.14,8571.59,404.014,3412803.7912,3716
1677283200000,2023-02-25,ETHBRL,8405.92,8405.92,8144.58,8330.5,428.0445,3551456.289607,4164
1677196800000,2023-02-24,ETHBRL,8519.5,8588.43,8240.0,8405.94,922.1397,7757270.093508,8330
1677110400000,2023-02-23,ETHBRL,8528.91,8693.29,8456.29,8518.47,755.0905,6466608.59689,7123
1677024000000,2023-02-22,ETHBRL,8656.99,8688.19,8350.0,8528.5,894.2653,7581957.607104,8398
1676937600000,2023-02-21,ETHBRL,8851.51,8918.17,8536.57,8651.58,656.5947,5731700.416661,6305
1676851200000,2023-02-20,ETHBRL,8785.21,8945.52,8642.58,8854.99,699.0631,6178181.224444,7093
1676764800000,2023-02-19,ETHBRL,8809.1,8968.53,8701.27,8776.16,557.4668,4921262.011354,5379
1676678400000,2023-02-18,ETHBRL,8804.03,8901.77,8748.69,8809.1,372.4652,3282006.494379,4067
1676592000000,2023-02-17,ETHBRL,8558.18,8937.05,8523.55,8804.04,1248.0038,10928458.967605,10087
1676505600000,2023-02-16,ETHBRL,8698.22,9100.0,8535.28,8551.69,2208.5358,19500125.511478,16714
1676419200000,2023-02-15,ETHBRL,8113.07,8765.01,8048.65,8694.11,1704.1665,14366424.463142,12005
1676332800000,2023-02-14,ETHBRL,7835.44,8186.41,7760.0,8112.82,1071.8294,8550369.408529,8965
1676246400000,2023-02-13,ETHBRL,7992.54,8031.23,7622.68,7835.46,1006.3433,7844688.800364,9471
1676160000000,2023-02-12,ETHBRL,8095.78,8138.1,7870.0,7995.76,432.4202,3478306.651428,4175
1676073600000,2023-02-11,ETHBRL,7940.12,8115.0,7918.09,8094.47,721.772,5772560.810273,4865
1675987200000,2023-02-10,ETHBRL,8195.59,8240.0,7862.68,7941.57,1590.5157,12878734.464454,9492
1675900800000,2023-02-09,ETHBRL,8619.71,8675.86,8094.81,8195.87,1795.0609,15147939.476154,12033
1675814400000,2023-02-08,ETHBRL,8694.23,8800.0,8550.0,8615.48,917.0383,7949093.669825,8590
1675728000000,2023-02-07,ETHBRL,8366.21,8717.26,8366.17,8693.26,1161.3874,9954920.84863,9157
1675641600000,2023-02-06,ETHBRL,8469.58,8632.46,8326.98,8369.91,849.6236,7223391.783717,7280
1675555200000,2023-02-05,ETHBRL,8605.5,8641.93,8358.79,8462.09,897.0396,7637160.691413,4974
1675468800000,2023-02-04,ETHBRL,8563.12,8718.02,8481.72,8608.48,715.7169,6177589.053321,4936
1675382400000,2023-02-03,ETHBRL,8355.97,8599.0,8284.8,8560.0,1044.4142,8845369.488817,7066
1675296000000,2023-02-02,ETHBRL,8347.73,8629.29,8260.0,8352.91,1643.0584,13917645.566497,11221
1675209600000,2023-02-01,ETHBRL,8091.72,8372.74,7981.03,8350.44,1359.4217,11095776.917046,8197
1675123200000,2023-01-31,ETHBRL,8046.3,8211.36,7799.0,8088.23,915.9748,7424877.641824,6167
1675036800000,2023-01-30,ETHBRL,8429.64,8435.62,7909.24,8052.78,1027.8715,8341158.218327,8783
1674950400000,2023-01-29,ETHBRL,8079.16,8490.99,8052.51,8426.72,819.4808,6809088.537231,6280
1674864000000,2023-01-28,ETHBRL,8210.0,8252.03,8000.0,8083.25,375.9843,3050938.105004,3419
1674777600000,2023-01-27,ETHBRL,8176.82,8310.0,7950.38,8211.89,877.8592,7133276.243,6930
1674691200000,2023-01-26,ETHBRL,8257.75,8357.75,8074.59,8171.98,889.4265,7310262.075307,6598
1674604800000,2023-01-25,ETHBRL,8056.9,8360.5,7845.57,8237.15,1680.1564,13505931.479212,10280
1674518400000,2023-01-24,ETHBRL,8487.23,8551.99,7954.99,8058.0,1580.6558,13153104.790608,9887
1674432000000,2023-01-23,ETHBRL,8507.61,8609.04,8300.35,8489.0,1151.1608,9771937.220285,8366
1674345600000,2023-01-22,ETHBRL,8486.06,8646.05,8386.24,8507.61,641.9896,5458605.756488,6447
1674259200000,2023-01-21,ETHBRL,8642.18,8714.54,8450.0,8485.01,1192.1441,10238878.25069,11048
1674172800000,2023-01-20,ETHBRL,8074.75,8660.29,8023.0,8644.0,1558.575,13031182.70211,11965
1674086400000,2023-01-19,ETHBRL,7843.44,8125.4,7837.78,8078.11,880.7065,7051716.551505,7049
1674000000000,2023-01-18,ETHBRL,8070.09,8209.14,7762.6,7850.47,1513.8017,12129037.535118,9225
1673913600000,2023-01-17,ETHBRL,8152.56,8281.66,7975.51,8065.2,1155.9692,9384716.532598,7957
1673827200000,2023-01-16,ETHBRL,7976.27,8294.61,7850.0,8153.64,1531.1695,12357823.022056,9295
1673740800000,2023-01-15,ETHBRL,7953.66,8056.04,7776.78,7976.16,1075.1684,8488602.051193,8018
1673654400000,2023-01-14,ETHBRL,7450.74,8148.92,7441.55,7953.65,2149.0968,16911979.00121,17135
1673568000000,2023-01-13,ETHBRL,7320.72,7514.5,7221.96,7450.55,1423.5063,10411639.868816,8835
1673481600000,2023-01-12,ETHBRL,7237.45,7391.48,7050.0,7321.23,1973.8942,14358077.882707,12517
1673395200000,2023-01-11,ETHBRL,7000.2,7262.98,6933.28,7235.63,1130.156,7934380.891577,6908
1673308800000,2023-01-10,ETHBRL,6980.0,7063.73,6968.15,7003.34,933.9667,6552140.849188,6272
1673222400000,2023-01-09,ETHBRL,6864.5,7159.73,6833.81,6976.81,1516.4683,10648012.647537,8275
1673136000000,2023-01-08,ETHBRL,6692.5,6889.42,6661.72,6856.2,376.557,2534938.826131,2909
1673049600000,2023-01-07,ETHBRL,6700.64,6720.82,6680.18,6692.89,321.1712,2151528.779874,2668
1672963200000,2023-01-06,ETHBRL,6734.64,6762.4,6628.3,6703.06,911.3249,6094914.829539,5078
1672876800000,2023-01-05,ETHBRL,6814.74,6826.78,6720.71,6735.39,833.3668,5636404.189147,4244
1672790400000,2023-01-04,ETHBRL,6582.04,6939.34,6533.47,6814.73,1256.0434,8525861.277493,6445
1672704000000,2023-01-03,ETHBRL,6454.92,6586.86,6440.13,6576.8,745.4701,4848800.695171,4026
1672617600000,2023-01-02,ETHBRL,6366.94,6513.36,6340.24,6459.22,582.7703,3768317.756374,3755
1672531200000,2023-01-01,ETHBRL,6369.88,6405.18,6333.81,6367.12,162.7518,1037309.047881,1320
1672444800000,2022-12-31,ETHBRL,6408.75,6430.81,6360.0,6365.92,250.8588,1603776.160295,2077
1672358400000,2022-12-30,ETHBRL,6385.63,6424.11,6300.0,6410.76,389.404,2477414.881392,2919
1672272000000,2022-12-29,ETHBRL,6316.84,6409.85,6290.01,6384.18,532.9639,3378609.986228,3583
1672185600000,2022-12-28,ETHBRL,6421.92,6433.52,6292.7,6308.61,575.4729,3644847.234931,3980
1672099200000,2022-12-27,ETHBRL,6420.0,6462.01,6365.09,6423.04,541.2776,3473814.687294,3647
1672012800000,2022-12-26,ETHBRL,6318.17,6442.55,6305.91,6416.88,388.5587,2470085.096131,2943
1671926400000,2022-12-25,ETHBRL,6323.73,6338.84,6205.0,6316.57,234.3811,1473765.161957,1667
1671840000000,2022-12-24,ETHBRL,6320.68,6354.87,6287.75,6324.92,214.4991,1355379.396832,1799
1671753600000,2022-12-23,ETHBRL,6358.08,6407.21,6281.36,6323.62,741.9177,4709582.579824,4411
1671667200000,2022-12-22,ETHBRL,6357.38,6444.67,6180.72,6358.1,689.026,4338150.980276,4330
1671580800000,2022-12-21,ETHBRL,6380.68,6409.92,6304.69,6362.32,413.2349,2623223.629951,3279
1671494400000,2022-12-20,ETHBRL,6214.38,6468.3,6185.13,6384.35,690.9183,4406621.683711,4542
1671408000000,2022-12-19,ETHBRL,6270.81,6331.11,6134.4,6211.56,526.3147,3291335.946548,3412
1671321600000,2022-12-18,ETHBRL,6292.0,6345.6,6215.94,6270.81,225.2398,1411718.506695,1981
1671235200000,2022-12-17,ETHBRL,6215.29,6306.0,6168.27,6292.0,531.662,3318490.089696,3700
1671148800000,2022-12-16,ETHBRL,6719.14,7000.0,6154.81,6208.61,1511.7086,9666951.358605,7741
1671062400000,2022-12-15,ETHBRL,6867.34,6886.93,6694.71,6717.27,620.4338,4195017.747049,4466
1670976000000,2022-12-14,ETHBRL,6920.66,7160.0,6860.11,6868.4,1105.9289,7736048.923854,7508
1670889600000,2022-12-13,ETHBRL,6695.58,7031.07,6596.56,6924.12,1289.3241,8839639.632634,9156
1670803200000,2022-12-12,ETHBRL,6620.74,6729.94,6525.89,6696.0,766.3667,5074869.561178,5970
1670716800000,2022-12-11,ETHBRL,6640.2,6717.31,6594.89,6622.24,197.6564,1315260.063772,1904
1670630400000,2022-12-10,ETHBRL,6639.03,6717.34,6608.74,6632.45,610.5532,4058726.663856,2876
1670544000000,2022-12-09,ETHBRL,6704.02,6800.0,6500.0,6639.07,685.4701,4582535.55848,3832
1670457600000,2022-12-08,ETHBRL,6464.32,6758.0,6404.45,6710.41,867.5626,5703556.884513,4140
1670371200000,2022-12-07,ETHBRL,6689.89,6715.0,6402.13,6464.35,992.3072,6483000.374993,4128
1670284800000,2022-12-06,ETHBRL,6640.99,6701.46,6556.83,6686.68,499.6431,3307345.413926,2942
1670198400000,2022-12-05,ETHBRL,6686.63,6795.0,6595.28,6640.6,612.9231,4112089.838255,3542
1670112000000,2022-12-04,ETHBRL,6507.97,6730.0,6480.0,6695.32,996.0594,6555519.48266,3923
1670025600000,2022-12-03,ETHBRL,6760.83,6811.34,6490.0,6511.14,1307.9289,8736196.476108,4048
1669939200000,2022-12-02,ETHBRL,6658.97,6899.76,6605.01,6750.7,1388.0772,9380869.090561,3426
1669852800000,2022-12-01,ETHBRL,6797.93,6799.98,6613.74,6658.97,496.7778,3326782.204423,3656
1669766400000,2022-11-30,ETHBRL,6474.22,6857.56,6456.81,6788.19,1290.5605,8699382.651672,6590
1669680000000,2022-11-29,ETHBRL,6284.24,6551.67,6241.04,6484.4,1116.6005,7184669.776517,4055
1669593600000,2022-11-28,ETHBRL,6434.75,6461.96,6200.67,6290.42,704.6274,4455365.426595,3366
1669507200000,2022-11-27,ETHBRL,6496.94,6580.0,6412.45,6427.58,326.7609,2129807.413528,1947
1669420800000,2022-11-26,ETHBRL,6477.13,6650.0,6450.0,6491.38,867.7494,5688047.652887,4263
1669334400000,2022-11-25,ETHBRL,6457.59,6526.79,6283.75,6470.82,1269.329,8150445.544533,3826
1669248000000,2022-11-24,ETHBRL,6365.98,6520.76,6336.25,6467.4,794.639,5101984.291135,3670
1669161600000,2022-11-23,ETHBRL,6128.0,6415.85,6068.0,6369.06,1255.0158,7857834.989483,4973
1669075200000,2022-11-22,ETHBRL,5920.71,6145.86,5738.43,6126.45,1242.8266,7419220.647632,5146
1668988800000,2022-11-21,ETHBRL,6190.89,6199.42,5777.0,5924.28,2169.1346,13032539.522227,9107
1668902400000,2022-11-20,ETHBRL,6571.57,6623.08,6135.0,6190.89,906.6845,5748949.809973,4436
1668816000000,2022-11-19,ETHBRL,6519.75,6650.0,6464.93,6571.57,438.275,2869817.624854,2633
1668729600000,2022-11-18,ETHBRL,6456.99,6614.37,6456.88,6525.43,803.328,5241063.363363,3930
1668643200000,2022-11-17,ETHBRL,6495.48,6574.41,6315.76,6457.38,1032.1219,6677732.278898,4743
1668556800000,2022-11-16,ETHBRL,6614.88,6680.0,6301.92,6495.46,1175.0117,7598077.350941,4995
1668470400000,2022-11-15,ETHBRL,6577.26,6809.49,6526.01,6616.85,908.972,6054919.499852,4747
1668384000000,2022-11-14,ETHBRL,6387.64,6795.81,6160.0,6581.81,1815.5441,11825356.444789,7647
1668297600000,2022-11-13,ETHBRL,6614.52,6692.54,6269.19,6379.29,1287.2099,8306477.656435,5796
1668211200000,2022-11-12,ETHBRL,6848.59,6862.41,6550.0,6611.29,1120.8713,7494961.638005,4648
1668124800000,2022-11-11,ETHBRL,6962.31,7049.98,6434.07,6825.22,3415.8286,23088090.655365,10965
1668038400000,2022-11-10,ETHBRL,5829.53,7259.63,5610.0,6973.26,4731.3321,31739379.795062,20684
1667952000000,2022-11-09,ETHBRL,6979.71,6991.73,5690.01,5828.76,5206.9277,32736958.724467,28604
1667865600000,2022-11-08,ETHBRL,8121.0,8172.93,6550.0,6966.15,5280.5119,39436430.793174,29352
1667779200000,2022-11-07,ETHBRL,8003.07,8303.28,7889.03,8129.0,2362.1329,19137945.708791,10259
1667692800000,2022-11-06,ETHBRL,8270.83,8335.83,7986.21,8009.74,753.7994,6174705.778674,3442
1667606400000,2022-11-05,ETHBRL,8369.88,8467.13,7710.0,8275.13,826.5397,6868350.971156,4288
1667520000000,2022-11-04,ETHBRL,7893.21,8500.26,7886.85,8368.68,1876.6146,15458683.436512,8517
1667433600000,2022-11-03,ETHBRL,7884.38,8078.27,7863.11,7898.5,1035.7562,8258847.408339,5426
1667347200000,2022-11-02,ETHBRL,8179.79,8385.0,7780.61,7884.38,2032.9471,16453185.851226,8722
1667260800000,2022-11-01,ETHBRL,8209.93,8408.89,8086.29,8181.26,1636.3256,13444087.796015,8060
