Unix,Date,Symbol,Open,High,Low,Close,Volume WIN,Volume BRL,tradecount
1689724800000,2023-07-19,WINBRL,0.000332,0.000337,0.000329,0.000333,31537340.0,10476.180331,163
1689638400000,2023-07-18,WINBRL,0.00034,0.000342,0.00033,0.000332,79550931.0,26702.995771,173
1689552000000,2023-07-17,WINBRL,0.000339,0.000343,0.000335,0.000342,72062616.0,24391.542985,197
1689465600000,2023-07-16,WINBRL,0.000344,0.000352,0.000338,0.000339,106371587.0,36745.081203,206
1689379200000,2023-07-15,WINBRL,0.000345,0.000349,0.00034,0.000347,46495318.0,16029.489434,165
1689292800000,2023-07-14,WINBRL,0.000346,0.000354,0.000337,0.000344,77046071.0,26735.209003,225
1689206400000,2023-07-13,WINBRL,0.000337,0.000346,0.000335,0.000346,79510117.0,27128.009739,189
1689120000000,2023-07-12,WINBRL,0.00035,0.00035,0.000335,0.000339,136781859.0,46465.203829,201
1689033600000,2023-07-11,WINBRL,0.00034,0.000368,0.000334,0.000348,672250217.0,235039.892485,384
1688947200000,2023-07-10,WINBRL,0.000345,0.000349,0.000337,0.00034,79595692.0,27272.279143,178
1688860800000,2023-07-09,WINBRL,0.000348,0.000353,0.000344,0.000347,71314351.0,24791.389786,154
1688774400000,2023-07-08,WINBRL,0.000346,0.000351,0.000344,0.000348,46193262.0,16070.921063,159
1688688000000,2023-07-07,WINBRL,0.00035,0.000357,0.000343,0.000346,119137577.0,41657.039826,223
1688601600000,2023-07-06,WINBRL,0.000361,0.000371,0.00035,0.00035,239448860.0,86792.71077,277
1688515200000,2023-07-05,WINBRL,0.000352,0.000383,0.000347,0.000361,495533385.0,182160.660588,513
1688428800000,2023-07-04,WINBRL,0.000344,0.000358,0.000343,0.000351,293079767.0,102228.645639,275
1688342400000,2023-07-03,WINBRL,0.000338,0.00035,0.000337,0.000344,195862267.0,67349.115512,230
1688256000000,2023-07-02,WINBRL,0.000333,0.000359,0.000327,0.000339,383884530.0,130767.785537,405
1688169600000,2023-07-01,WINBRL,0.000327,0.000336,0.000323,0.000333,90749796.0,29978.730686,248
1688083200000,2023-06-30,WINBRL,0.00032,0.00033,0.000318,0.000326,191118760.0,62104.962115,339
1687996800000,2023-06-29,WINBRL,0.000323,0.000324,0.000318,0.000321,130910398.0,42092.579607,261
1687910400000,2023-06-28,WINBRL,0.000326,0.000327,0.000319,0.000324,99979881.0,32333.476598,259
1687824000000,2023-06-27,WINBRL,0.000325,0.00033,0.000324,0.000327,44148168.0,14437.722172,192
1687737600000,2023-06-26,WINBRL,0.00033,0.000336,0.000323,0.000325,98905446.0,32366.662118,265
1687651200000,2023-06-25,WINBRL,0.00033,0.000338,0.00033,0.00033,74416267.0,24790.840997,266
1687564800000,2023-06-24,WINBRL,0.000335,0.000338,0.000328,0.000331,78895176.0,26244.008146,244
1687478400000,2023-06-23,WINBRL,0.000331,0.00034,0.000328,0.000338,96453852.0,32088.664669,249
1687392000000,2023-06-22,WINBRL,0.000322,0.000343,0.000318,0.000329,505161691.0,166422.430613,539
1687305600000,2023-06-21,WINBRL,0.000317,0.000324,0.000316,0.000323,78161487.0,25024.486775,291
1687219200000,2023-06-20,WINBRL,0.000304,0.000318,0.000303,0.000318,89587086.0,27633.74315,279
1687132800000,2023-06-19,WINBRL,0.000306,0.000307,0.0003,0.000305,86681457.0,26374.658824,198
1687046400000,2023-06-18,WINBRL,0.000308,0.000311,0.000305,0.000307,54576234.0,16831.996166,248
1686960000000,2023-06-17,WINBRL,0.000305,0.000312,0.000303,0.000308,92639466.0,28597.370528,295
1686873600000,2023-06-16,WINBRL,0.000302,0.000307,0.0003,0.000306,136659697.0,41476.501354,357
1686787200000,2023-06-15,WINBRL,0.000302,0.000305,0.000296,0.000302,123349029.0,37116.965311,332
1686700800000,2023-06-14,WINBRL,0.000311,0.000314,0.000299,0.000301,110456592.0,34213.984248,313
1686614400000,2023-06-13,WINBRL,0.000304,0.000312,0.000302,0.00031,301728628.0,92952.822512,567
1686528000000,2023-06-12,WINBRL,0.000311,0.000312,0.000301,0.000304,258876512.0,78999.787737,522
1686441600000,2023-06-11,WINBRL,0.000314,0.000315,0.000309,0.000312,299118517.0,93216.940457,499
1686355200000,2023-06-10,WINBRL,0.000338,0.000338,0.000303,0.000312,314782010.0,97793.498804,599
1686268800000,2023-06-09,WINBRL,0.000349,0.000353,0.000336,0.000338,204227961.0,70839.238355,449
1686182400000,2023-06-08,WINBRL,0.000345,0.000353,0.000342,0.000349,386029628.0,134407.759027,881
1686096000000,2023-06-07,WINBRL,0.000359,0.00036,0.000344,0.000345,577145408.0,201752.683684,1105
1686009600000,2023-06-06,WINBRL,0.000356,0.000365,0.000351,0.000359,536111110.0,190660.924982,1101
1685923200000,2023-06-05,WINBRL,0.000376,0.000377,0.000352,0.000356,499693681.0,183326.460383,1133
1685836800000,2023-06-04,WINBRL,0.000383,0.000387,0.000374,0.000376,691997881.0,262541.539517,1069
1685750400000,2023-06-03,WINBRL,0.000373,0.000421,0.000368,0.000384,2505907186.0,988689.768026,2450
1685664000000,2023-06-02,WINBRL,0.000362,0.000376,0.00036,0.000373,808989892.0,295655.678092,1516
1685577600000,2023-06-01,WINBRL,0.000363,0.00037,0.000359,0.000362,749800728.0,272037.014982,1413
1685491200000,2023-05-31,WINBRL,0.000373,0.000374,0.000361,0.000363,801106991.0,293356.456804,1482
1685404800000,2023-05-30,WINBRL,0.000373,0.000375,0.00037,0.000372,752742100.0,280615.736264,1408
1685318400000,2023-05-29,WINBRL,0.000376,0.000379,0.00037,0.000373,730811105.0,273145.747733,1458
1685232000000,2023-05-28,WINBRL,0.000374,0.000379,0.000368,0.000376,639851691.0,238429.333425,1423
1685145600000,2023-05-27,WINBRL,0.000372,0.000375,0.000369,0.000373,586376057.0,217789.057294,1158
1685059200000,2023-05-26,WINBRL,0.000374,0.000376,0.000368,0.000373,507920972.0,189311.1345,1146
1684972800000,2023-05-25,WINBRL,0.000368,0.00038,0.000366,0.000374,523503634.0,194330.96177,1205
1684886400000,2023-05-24,WINBRL,0.000382,0.000383,0.000366,0.000369,529073275.0,197107.2354,1286
1684800000000,2023-05-23,WINBRL,0.00038,0.000385,0.000377,0.000382,541074172.0,205512.047077,1175
1684713600000,2023-05-22,WINBRL,0.000373,0.000389,0.00037,0.00038,603803722.0,229180.321821,1521
1684627200000,2023-05-21,WINBRL,0.000373,0.000382,0.00037,0.000373,650723118.0,243588.353491,1352
1684540800000,2023-05-20,WINBRL,0.000373,0.00038,0.00037,0.000373,590528944.0,220954.613694,1252
1684454400000,2023-05-19,WINBRL,0.000372,0.000376,0.000369,0.000373,484586783.0,180371.527972,1014
1684368000000,2023-05-18,WINBRL,0.000379,0.00038,0.000367,0.000372,436826122.0,163583.253189,781
1684281600000,2023-05-17,WINBRL,0.000377,0.00038,0.000369,0.000379,529473030.0,198734.577416,828
1684195200000,2023-05-16,WINBRL,0.000377,0.00038,0.000373,0.000377,547263540.0,205961.144959,932
1684108800000,2023-05-15,WINBRL,0.000372,0.00038,0.000369,0.000376,797264470.0,299216.323728,1462
1684022400000,2023-05-14,WINBRL,0.000371,0.000374,0.000367,0.000372,1039538052.0,384868.450678,1579
1683936000000,2023-05-13,WINBRL,0.000376,0.000376,0.000369,0.000371,862085718.0,320962.138598,1451
1683849600000,2023-05-12,WINBRL,0.000367,0.000376,0.00036,0.000375,1159317949.0,426842.150504,1853
1683763200000,2023-05-11,WINBRL,0.00038,0.000381,0.000361,0.000367,882158675.0,327700.815598,1493
1683676800000,2023-05-10,WINBRL,0.00039,0.000391,0.000372,0.000379,830478224.0,318251.957127,1420
1683590400000,2023-05-09,WINBRL,0.000394,0.000399,0.000387,0.00039,680687978.0,267924.361158,1246
1683504000000,2023-05-08,WINBRL,0.000408,0.000412,0.000387,0.000394,855490030.0,339986.261953,1841
1683417600000,2023-05-07,WINBRL,0.000404,0.00042,0.000401,0.000408,902066864.0,368456.289692,1779
1683331200000,2023-05-06,WINBRL,0.000419,0.000419,0.0004,0.000404,782982767.0,318558.305709,1642
1683244800000,2023-05-05,WINBRL,0.000453,0.000454,0.000412,0.000419,1279974634.0,546796.367901,2606
1683158400000,2023-05-04,WINBRL,0.000409,0.000482,0.000407,0.000453,3540395701.0,1586299.963994,4351
1683072000000,2023-05-03,WINBRL,0.000412,0.000415,0.000398,0.000408,939950907.0,383279.046777,1520
1682985600000,2023-05-02,WINBRL,0.000415,0.000419,0.000407,0.000412,1035832238.0,427489.31608,1979
1682899200000,2023-05-01,WINBRL,0.00042,0.000432,0.000409,0.000415,1330472487.0,557981.036136,2246
1682812800000,2023-04-30,WINBRL,0.000431,0.000432,0.000419,0.000421,1275411225.0,542752.458946,2334
1682726400000,2023-04-29,WINBRL,0.000434,0.000437,0.000427,0.000431,1330649016.0,573623.749313,2368
1682640000000,2023-04-28,WINBRL,0.00043,0.00044,0.000424,0.000434,1163309223.0,500322.247678,2416
1682553600000,2023-04-27,WINBRL,0.000432,0.000438,0.000426,0.000431,1397049443.0,602386.042747,2808
1682467200000,2023-04-26,WINBRL,0.000445,0.000451,0.000429,0.000432,1396162431.0,617138.238761,2879
1682380800000,2023-04-25,WINBRL,0.000443,0.000448,0.000435,0.000443,761649575.0,335701.28907,1720
1682294400000,2023-04-24,WINBRL,0.000447,0.000452,0.00044,0.000443,804688410.0,358001.712608,1882
1682208000000,2023-04-23,WINBRL,0.000454,0.000456,0.000444,0.000447,705957901.0,317699.464622,1466
1682121600000,2023-04-22,WINBRL,0.000445,0.000455,0.000441,0.000454,938384638.0,420317.806294,2076
1682035200000,2023-04-21,WINBRL,0.000464,0.000466,0.000442,0.000445,937767031.0,428744.996371,2138
1681948800000,2023-04-20,WINBRL,0.000521,0.000535,0.000455,0.000464,1774155307.0,886688.433291,3617
1681862400000,2023-04-19,WINBRL,0.00046,0.00059,0.000443,0.000521,3765305323.0,1975187.513276,4611
1681776000000,2023-04-18,WINBRL,0.000453,0.000464,0.000451,0.00046,145592421.0,66834.128718,990
1681689600000,2023-04-17,WINBRL,0.000472,0.000472,0.00045,0.000453,182224503.0,83502.38052,1446
1681603200000,2023-04-16,WINBRL,0.000454,0.000471,0.000452,0.000471,220936049.0,101153.91083,1442
1681516800000,2023-04-15,WINBRL,0.000453,0.000457,0.000447,0.000454,99709746.0,45077.995203,1115
1681430400000,2023-04-14,WINBRL,0.000449,0.000456,0.000447,0.000453,226834150.0,102513.569366,1222
1681344000000,2023-04-13,WINBRL,0.000447,0.000457,0.000442,0.000449,263051387.0,117993.364847,1145
1681257600000,2023-04-12,WINBRL,0.000455,0.000458,0.000437,0.000447,336140268.0,149236.791091,1387
1681171200000,2023-04-11,WINBRL,0.00046,0.000462,0.000449,0.000454,222752754.0,101472.732171,1092
1681084800000,2023-04-10,WINBRL,0.000454,0.000461,0.000449,0.000459,306881148.0,139386.708687,968
1680998400000,2023-04-09,WINBRL,0.000442,0.000459,0.000435,0.000455,109300074.0,48523.838869,547
1680912000000,2023-04-08,WINBRL,0.00044,0.000446,0.000438,0.000442,121924509.0,53846.303275,753
1680825600000,2023-04-07,WINBRL,0.000442,0.000445,0.000438,0.00044,91223795.0,40245.587082,641
1680739200000,2023-04-06,WINBRL,0.000445,0.000449,0.00044,0.000443,185193454.0,82438.021031,991
1680652800000,2023-04-05,WINBRL,0.000446,0.000451,0.000439,0.000445,252392263.0,112539.517718,1254
1680566400000,2023-04-04,WINBRL,0.000438,0.000449,0.000436,0.000445,269064824.0,118754.79928,1538
1680480000000,2023-04-03,WINBRL,0.000442,0.000446,0.000433,0.000437,420044905.0,184603.220631,2446
1680393600000,2023-04-02,WINBRL,0.000454,0.000455,0.00044,0.000443,306692190.0,137098.074632,2025
1680307200000,2023-04-01,WINBRL,0.000456,0.000459,0.000449,0.000454,265846080.0,120715.816131,1474
1680220800000,2023-03-31,WINBRL,0.000454,0.000459,0.000437,0.000456,353101651.0,157546.078671,1515
1680134400000,2023-03-30,WINBRL,0.000444,0.000466,0.000432,0.000453,553131660.0,246771.792386,1647
1680048000000,2023-03-29,WINBRL,0.000438,0.000449,0.000438,0.000444,173797534.0,77392.762484,1153
1679961600000,2023-03-28,WINBRL,0.000438,0.000443,0.000428,0.000438,212129455.0,92580.632038,976
1679875200000,2023-03-27,WINBRL,0.000447,0.000484,0.000432,0.000439,754244611.0,346798.366742,1148
1679788800000,2023-03-26,WINBRL,0.000445,0.000455,0.000442,0.000447,317514262.0,142382.642313,1007
1679702400000,2023-03-25,WINBRL,0.000444,0.000449,0.000437,0.000444,249022383.0,110626.017345,1260
1679616000000,2023-03-24,WINBRL,0.000461,0.000461,0.000442,0.000444,85340768.0,38477.828205,261
1679529600000,2023-03-23,WINBRL,0.000445,0.000466,0.000438,0.00046,124180548.0,55906.158562,229
1679443200000,2023-03-22,WINBRL,0.000472,0.000477,0.000431,0.000444,189234104.0,86892.438313,407
1679356800000,2023-03-21,WINBRL,0.000462,0.00048,0.000452,0.000472,276859562.0,129907.307708,313
1679270400000,2023-03-20,WINBRL,0.000476,0.000476,0.000461,0.000461,109836840.0,51580.138155,237
1679184000000,2023-03-19,WINBRL,0.000469,0.000483,0.000469,0.000474,81170045.0,38623.74626,197
1679097600000,2023-03-18,WINBRL,0.000483,0.000486,0.000467,0.000468,93334962.0,44552.969931,201
1679011200000,2023-03-17,WINBRL,0.000457,0.000483,0.000451,0.000481,345379395.0,161282.075948,382
1678924800000,2023-03-16,WINBRL,0.000452,0.000464,0.000448,0.000457,183698004.0,84021.495566,334
1678838400000,2023-03-15,WINBRL,0.000478,0.000482,0.00045,0.000452,284899005.0,133503.304393,308
1678752000000,2023-03-14,WINBRL,0.000458,0.0005,0.000451,0.000477,427313546.0,202007.107549,402
1678665600000,2023-03-13,WINBRL,0.000438,0.000488,0.000428,0.000458,426283148.0,191204.107601,450
1678579200000,2023-03-12,WINBRL,0.000408,0.000438,0.000406,0.000438,160800577.0,67534.042489,233
1678492800000,2023-03-11,WINBRL,0.000416,0.000426,0.000396,0.000408,222916002.0,91409.954892,254
1678406400000,2023-03-10,WINBRL,0.000418,0.000418,0.000396,0.000418,153125845.0,62716.923905,270
1678320000000,2023-03-09,WINBRL,0.000447,0.000454,0.000412,0.000417,273154878.0,120355.437167,343
1678233600000,2023-03-08,WINBRL,0.000471,0.000472,0.000447,0.000447,162188080.0,74236.120211,245
1678147200000,2023-03-07,WINBRL,0.000484,0.000487,0.000466,0.000471,239139834.0,114430.669623,322
1678060800000,2023-03-06,WINBRL,0.000492,0.000496,0.000482,0.000483,217994634.0,106179.264538,299
1677974400000,2023-03-05,WINBRL,0.000494,0.000502,0.000493,0.000494,91473938.0,45498.30038,164
1677888000000,2023-03-04,WINBRL,0.000499,0.000511,0.000487,0.000492,242568042.0,121876.978993,249
1677801600000,2023-03-03,WINBRL,0.000516,0.000517,0.000492,0.000498,491276588.0,246943.429286,462
1677715200000,2023-03-02,WINBRL,0.000523,0.000523,0.000511,0.000515,69790030.0,36058.956263,196
1677628800000,2023-03-01,WINBRL,0.000517,0.00053,0.000516,0.000523,42319780.0,22167.905734,129
1677542400000,2023-02-28,WINBRL,0.000527,0.000529,0.000516,0.000516,183523983.0,95786.426219,200
1677456000000,2023-02-27,WINBRL,0.000528,0.000533,0.000522,0.000527,32525807.0,17145.490408,156
1677369600000,2023-02-26,WINBRL,0.000525,0.000536,0.000521,0.000529,207830221.0,109460.757138,279
1677283200000,2023-02-25,WINBRL,0.00053,0.000535,0.00051,0.000523,329311482.0,172520.349806,347
1677196800000,2023-02-24,WINBRL,0.000547,0.00055,0.00052,0.000529,252625438.0,135013.184027,317
1677110400000,2023-02-23,WINBRL,0.00055,0.000572,0.000544,0.000546,196820714.0,109582.382619,323
1677024000000,2023-02-22,WINBRL,0.000564,0.000564,0.000536,0.00055,186165148.0,102384.279937,280
1676937600000,2023-02-21,WINBRL,0.00058,0.000642,0.000555,0.000563,910853269.0,554189.093115,751
1676851200000,2023-02-20,WINBRL,0.000544,0.000612,0.000531,0.00058,1019763795.0,585560.795459,920
1676764800000,2023-02-19,WINBRL,0.000513,0.000622,0.000512,0.000544,1617969889.0,928956.457286,978
1676678400000,2023-02-18,WINBRL,0.000521,0.000527,0.000506,0.000512,100631405.0,51959.92866,176
1676592000000,2023-02-17,WINBRL,0.000494,0.000542,0.000494,0.000521,659798502.0,337361.095465,572
1676505600000,2023-02-16,WINBRL,0.000486,0.00054,0.000479,0.000494,959165076.0,484435.410376,858
1676419200000,2023-02-15,WINBRL,0.000467,0.000489,0.000461,0.000486,130109294.0,61377.196976,265
1676332800000,2023-02-14,WINBRL,0.000454,0.000471,0.000449,0.000469,117423819.0,53853.462805,217
1676246400000,2023-02-13,WINBRL,0.000471,0.000473,0.00044,0.000453,185100874.0,84398.573557,293
1676160000000,2023-02-12,WINBRL,0.000477,0.000485,0.000469,0.000472,200868422.0,95827.679193,212
1676073600000,2023-02-11,WINBRL,0.00047,0.000481,0.00047,0.000478,80681580.0,38269.096457,140
1675987200000,2023-02-10,WINBRL,0.000483,0.000489,0.000469,0.000471,84818506.0,40833.052011,173
1675900800000,2023-02-09,WINBRL,0.000515,0.000519,0.000478,0.000482,366635663.0,184734.362056,393
1675814400000,2023-02-08,WINBRL,0.000514,0.000539,0.000509,0.000515,206338081.0,107513.09873,292
1675728000000,2023-02-07,WINBRL,0.000497,0.000517,0.000495,0.000514,233447023.0,117780.797747,292
1675641600000,2023-02-06,WINBRL,0.000504,0.000508,0.00049,0.00049,80405510.0,39874.772718,166
1675555200000,2023-02-05,WINBRL,0.000521,0.000529,0.000491,0.000505,101054984.0,51202.136772,180
1675468800000,2023-02-04,WINBRL,0.000503,0.00054,0.000493,0.000524,376244012.0,195893.275623,350
1675382400000,2023-02-03,WINBRL,0.000473,0.000504,0.000472,0.000504,91963940.0,45206.056107,171
1675296000000,2023-02-02,WINBRL,0.00047,0.000485,0.000467,0.000472,178344982.0,84651.259422,225
1675209600000,2023-02-01,WINBRL,0.000467,0.000475,0.000453,0.00047,136745962.0,64032.991516,152
1675123200000,2023-01-31,WINBRL,0.00046,0.000478,0.000457,0.000465,87700826.0,41051.435004,116
1675036800000,2023-01-30,WINBRL,0.000481,0.000486,0.000454,0.000458,353076975.0,166898.683213,276
1674950400000,2023-01-29,WINBRL,0.000475,0.000485,0.000475,0.000481,48844578.0,23491.513175,128
1674864000000,2023-01-28,WINBRL,0.000483,0.000488,0.000473,0.000477,40069807.0,19172.032813,128
1674777600000,2023-01-27,WINBRL,0.000464,0.000491,0.00046,0.000483,155104461.0,74525.637592,196
1674691200000,2023-01-26,WINBRL,0.000465,0.00047,0.00046,0.000465,97088142.0,45028.306355,121
1674604800000,2023-01-25,WINBRL,0.00046,0.000466,0.000447,0.000463,90009429.0,41255.913963,140
1674518400000,2023-01-24,WINBRL,0.00048,0.000489,0.000459,0.00046,144066737.0,68848.531199,213
1674432000000,2023-01-23,WINBRL,0.000466,0.000484,0.000466,0.00048,74603930.0,35525.599158,126
1674345600000,2023-01-22,WINBRL,0.000467,0.000477,0.000459,0.000466,77306023.0,36110.096182,143
1674259200000,2023-01-21,WINBRL,0.000478,0.00048,0.000462,0.000462,93145208.0,43993.054821,144
1674172800000,2023-01-20,WINBRL,0.000449,0.000485,0.000443,0.000478,148885033.0,68962.634804,162
1674086400000,2023-01-19,WINBRL,0.000447,0.000454,0.000439,0.000449,100795977.0,45059.616984,140
1674000000000,2023-01-18,WINBRL,0.000481,0.000488,0.000435,0.000448,227980550.0,105805.776264,283
1673913600000,2023-01-17,WINBRL,0.000436,0.000543,0.000435,0.000482,1664066590.0,832253.005775,984
1673827200000,2023-01-16,WINBRL,0.00044,0.000451,0.000435,0.000438,197039302.0,86732.112124,210
1673740800000,2023-01-15,WINBRL,0.000431,0.00044,0.000419,0.00044,131214251.0,56040.868528,147
1673654400000,2023-01-14,WINBRL,0.000424,0.000445,0.00042,0.000445,286148087.0,124028.556814,320
1673568000000,2023-01-13,WINBRL,0.000412,0.000424,0.000406,0.000423,87513055.0,36287.182709,182
1673481600000,2023-01-12,WINBRL,0.000409,0.000418,0.000402,0.000411,81959815.0,33470.761349,163
1673395200000,2023-01-11,WINBRL,0.000409,0.000415,0.000399,0.000409,105046480.0,42988.011137,129
1673308800000,2023-01-10,WINBRL,0.000402,0.000433,0.000398,0.000411,229379635.0,95290.84784,241
1673222400000,2023-01-09,WINBRL,0.000399,0.000412,0.000397,0.000402,108444315.0,43786.876322,175
1673136000000,2023-01-08,WINBRL,0.000392,0.000398,0.000387,0.000398,83981833.0,32912.557283,127
1673049600000,2023-01-07,WINBRL,0.00039,0.000394,0.000389,0.000392,84050899.0,32909.647092,127
1672963200000,2023-01-06,WINBRL,0.000396,0.000399,0.000384,0.000389,119743512.0,46559.287404,197
1672876800000,2023-01-05,WINBRL,0.00041,0.000411,0.000392,0.000396,101879458.0,40647.147937,178
1672790400000,2023-01-04,WINBRL,0.000405,0.000416,0.000402,0.000411,139336993.0,57109.580615,159
1672704000000,2023-01-03,WINBRL,0.000398,0.000407,0.000396,0.000404,167820215.0,66926.694713,765
1672617600000,2023-01-02,WINBRL,0.000395,0.000402,0.000391,0.000398,577334633.0,229514.564976,2404
1672531200000,2023-01-01,WINBRL,0.000398,0.000399,0.000394,0.000395,677530113.0,268586.800026,3028
1672444800000,2022-12-31,WINBRL,0.000401,0.000403,0.000396,0.0004,775238496.0,310169.365452,3152
1672358400000,2022-12-30,WINBRL,0.000399,0.000413,0.000392,0.000401,493329835.0,197430.109655,1797
1672272000000,2022-12-29,WINBRL,0.000429,0.000434,0.000394,0.000398,554989059.0,227741.453798,1572
1672185600000,2022-12-28,WINBRL,0.000393,0.000496,0.000383,0.000429,3052797205.0,1368251.187866,3040
1672099200000,2022-12-27,WINBRL,0.000396,0.000397,0.000389,0.000394,371685666.0,146091.930126,1611
1672012800000,2022-12-26,WINBRL,0.000381,0.000407,0.00038,0.000396,442618286.0,172714.849794,918
1671926400000,2022-12-25,WINBRL,0.000389,0.000391,0.000379,0.00038,399566199.0,154018.733729,710
1671840000000,2022-12-24,WINBRL,0.000384,0.00039,0.00038,0.00039,149322012.0,57456.157902,449
1671753600000,2022-12-23,WINBRL,0.000391,0.000394,0.000383,0.000384,329083566.0,127262.200963,865
1671667200000,2022-12-22,WINBRL,0.0004,0.0004,0.000386,0.000391,293303762.0,115545.095911,705
1671580800000,2022-12-21,WINBRL,0.000406,0.000408,0.000397,0.0004,225454780.0,90761.903318,684
1671494400000,2022-12-20,WINBRL,0.000407,0.000413,0.000404,0.000405,180188191.0,73655.928939,767
1671408000000,2022-12-19,WINBRL,0.000428,0.00043,0.000406,0.000407,343178016.0,143892.848768,950
1671321600000,2022-12-18,WINBRL,0.000429,0.000433,0.000424,0.000428,415864735.0,178082.613278,668
1671235200000,2022-12-17,WINBRL,0.000428,0.000431,0.00042,0.000429,499931549.0,212867.863484,863
1671148800000,2022-12-16,WINBRL,0.000464,0.000464,0.000428,0.000428,383032663.0,171176.212969,892
1671062400000,2022-12-15,WINBRL,0.00046,0.000467,0.000456,0.000463,515648068.0,238909.394601,1365
1670976000000,2022-12-14,WINBRL,0.000464,0.000475,0.000459,0.000461,428304692.0,199852.532114,962
1670889600000,2022-12-13,WINBRL,0.000461,0.000467,0.000455,0.000463,478816563.0,221401.163902,1070
1670803200000,2022-12-12,WINBRL,0.000459,0.000464,0.000452,0.000461,268773919.0,123580.878732,1073
1670716800000,2022-12-11,WINBRL,0.000465,0.000467,0.000459,0.00046,179066980.0,83131.536127,1106
1670630400000,2022-12-10,WINBRL,0.00046,0.000546,0.000108,0.000465,2716633014.0,1317745.664451,1539
1670544000000,2022-12-09,WINBRL,0.000465,0.000511,0.000459,0.00046,921863205.0,448735.846256,1375
1670457600000,2022-12-08,WINBRL,0.000462,0.000465,0.000458,0.000464,400349822.0,184635.793453,1847
1670371200000,2022-12-07,WINBRL,0.000472,0.000473,0.000459,0.000461,401392936.0,186770.532638,2063
1670284800000,2022-12-06,WINBRL,0.000475,0.000477,0.00047,0.000471,477863476.0,226137.872774,2419
1670198400000,2022-12-05,WINBRL,0.000476,0.000481,0.000469,0.000476,552118469.0,262360.597444,2603
1670112000000,2022-12-04,WINBRL,0.000472,0.000477,0.000466,0.000475,578472467.0,273630.030762,2775
1670025600000,2022-12-03,WINBRL,0.000474,0.000479,0.000469,0.000472,576938106.0,273582.322498,2867
1669939200000,2022-12-02,WINBRL,0.000469,0.000478,0.000463,0.000473,418690653.0,197945.677574,2088
1669852800000,2022-12-01,WINBRL,0.00048,0.000482,0.000469,0.00047,384525667.0,182831.95067,1815
1669766400000,2022-11-30,WINBRL,0.000479,0.000488,0.000475,0.00048,320842994.0,154746.867216,1641
1669680000000,2022-11-29,WINBRL,0.000477,0.000485,0.000475,0.000479,486029078.0,233363.914453,2513
1669593600000,2022-11-28,WINBRL,0.00048,0.000486,0.000467,0.000477,520338877.0,247783.210796,2333
1669507200000,2022-11-27,WINBRL,0.000481,0.000487,0.000478,0.000479,382090351.0,184738.251624,1823
1669420800000,2022-11-26,WINBRL,0.000483,0.000491,0.000401,0.000481,1530779061.0,695087.408971,2424
1669334400000,2022-11-25,WINBRL,0.000486,0.000487,0.000476,0.000483,461910665.0,222728.197664,2366
1669248000000,2022-11-24,WINBRL,0.000488,0.000493,0.000481,0.000487,595953246.0,290248.253587,2307
1669161600000,2022-11-23,WINBRL,0.000471,0.000496,0.000469,0.000488,728365439.0,352922.705475,2708
1669075200000,2022-11-22,WINBRL,0.000464,0.000478,0.000457,0.00047,504125508.0,236191.893114,2060
1668988800000,2022-11-21,WINBRL,0.000484,0.000484,0.000456,0.000465,638724883.0,300845.660742,2423
1668902400000,2022-11-20,WINBRL,0.000492,0.000499,0.000482,0.000484,590465428.0,291404.085136,2541
1668816000000,2022-11-19,WINBRL,0.000492,0.000499,0.000486,0.000493,159001590.0,78273.293227,1044
1668729600000,2022-11-18,WINBRL,0.000492,0.000558,0.000486,0.000492,2234508113.0,1159412.426679,2581
1668643200000,2022-11-17,WINBRL,0.000491,0.000495,0.000482,0.000491,459530200.0,224679.456129,2196
1668556800000,2022-11-16,WINBRL,0.000493,0.000496,0.000477,0.000492,729208228.0,356528.540089,6691
1668470400000,2022-11-15,WINBRL,0.000489,0.000503,0.000486,0.000494,788190670.0,390045.045762,8961
1668384000000,2022-11-14,WINBRL,0.00049,0.00059,0.000466,0.00049,2352853137.0,1212606.454242,9382
1668297600000,2022-11-13,WINBRL,0.0005,0.000508,0.000483,0.000489,821649194.0,407824.300478,9133
1668211200000,2022-11-12,WINBRL,0.000506,0.000613,0.00049,0.000499,1656706487.0,915270.197018,7927
1668124800000,2022-11-11,WINBRL,0.000525,0.000532,0.000498,0.000506,688680381.0,354983.710375,8365
1668038400000,2022-11-10,WINBRL,0.000484,0.000534,0.000478,0.000524,1218564981.0,612957.100335,9120
1667952000000,2022-11-09,WINBRL,0.000497,0.000546,0.000479,0.000484,971638528.0,496903.650082,9077
1667865600000,2022-11-08,WINBRL,0.00055,0.000589,0.000486,0.000498,1343860538.0,740754.010939,12428
1667779200000,2022-11-07,WINBRL,0.00055,0.000554,0.000537,0.000551,850868624.0,464374.709344,10293
1667692800000,2022-11-06,WINBRL,0.000551,0.000567,0.000546,0.000551,852810280.0,473370.881166,9762
1667606400000,2022-11-05,WINBRL,0.000556,0.00057,0.00055,0.00055,919050590.0,512911.385228,10353
1667520000000,2022-11-04,WINBRL,0.000542,0.000562,0.00054,0.000557,959227805.0,529938.767334,11175
1667433600000,2022-11-03,WINBRL,0.000534,0.000551,0.000533,0.000544,894534016.0,486563.433358,10503
1667347200000,2022-11-02,WINBRL,0.000546,0.000546,0.00053,0.000534,878604236.0,472095.488403,10093
